575,860953.7890501892
576,860891.50471524
577,860503.6262915998
578,860225.2714572513
579,860443.5238924155
580,860123.9890005233
581,860087.8740876261
582,860003.2536874368
583,860034.3732903172
584,859724.2041292106
585,860029.2101746853
586,859775.1671092577
587,859672.1526936868
588,859914.324915735
589,859338.4996530544
590,859273.0199891253
591,859174.8591600846
592,859238.8370147729
593,859370.0971771812
594,859293.9782600813
595,858960.2105246024
596,858908.7974135688
597,859086.7616298399
598,858539.7942850518
599,858684.5762242135
600,858549.4597309494
601,858446.0652462164
602,858562.4286294652
603,858401.2575386905
604,858022.0628339439
605,858234.7102937225
606,858440.2300047609
607,858075.2169283797
608,857838.9378019432
609,857865.7506113732
610,857708.1103946775
611,857855.6026676303
612,857451.0660321247
613,857368.1951955573
614,857545.497452344
615,857659.4416833869
616,857249.7516906925
617,857032.0986272166
618,857230.0701227491
619,857055.2646090997
620,856910.9401920112
621,856912.4366833369
622,856770.5138770528
623,856834.9025571921
624,856828.2500522007
625,856536.2582706545
626,856527.7694959475
627,856546.1279607954
628,856241.8454132559
629,856423.5374844612
630,856013.5509811188
631,856196.4619814965
632,855937.0862182555
633,856243.563005542
634,855911.1337673165
635,855730.6112571021
636,855904.6627943384
637,855492.9254787716
638,855409.7859423233
639,855544.05957908
640,855576.0386461866
641,855226.0263498315
642,855344.5725042651
643,855161.4908273432
644,855215.5855877624
645,855124.6263399567
646,854924.4167082548
647,854972.982986673
648,854775.5421750839
649,854742.3710265266
650,854630.6503573958
651,854735.0835239135
652,854646.0069433562
653,854395.3971101949
654,854359.4251572558
655,854138.5904537579
656,854435.4220405429
657,854036.4529585515
658,854091.0905024534
659,853799.0666372178
660,854120.6290878471
661,854101.1264871056
662,853694.6832329114
663,853731.212520397
664,853510.1220759747
665,853597.2004238188
666,853352.486541484
667,853423.5599673842
668,853141.5598553377
669,853536.9605286054
670,853154.6529098043
671,852906.406108619
672,852750.1141965791
673,852686.0733707617
674,852842.5385685826
675,852824.9991435297
676,852767.3366940891
677,852605.3450646098
678,852787.3198494961
679,852438.0641575066
680,852407.7145686682
681,852553.8405470733
682,852148.8138263304
683,852423.178198903
684,852073.1914391012
685,852092.5534448161
686,852086.0582478986
687,852002.0308677293
688,851815.1435197017
689,851456.4009362898
690,851384.9416766305
691,851503.8148494554
692,851541.5413262733
693,851702.3862042486
694,851545.1097372625
695,851481.2963048145
696,851330.9047524268
697,851196.0182868404
698,850970.0819105066
699,850979.1496072575
700,850933.1030142301
701,850956.4051839163
702,850962.0901208146
703,850982.7353355055
704,850925.8253389077
705,850795.1035853396
706,850460.9611371622
707,850184.6764224402
708,850413.5258475284
709,850223.1894835127
710,850488.991672868
711,850405.0425983142
712,850161.0748869359
713,850277.3892360652
714,850077.184080504
715,850032.0397241707
716,849733.585803404
717,849676.7133083266
718,849420.314914688
719,849773.7750676112
720,849518.5478950092
721,849701.7035468816
722,849381.8237695086
723,849453.3127909849
724,849172.3814233528
725,849020.7745779091
726,849120.236264311
727,848788.829316144
728,849070.7533195966
729,848782.4252774804
730,849020.206908895
731,848842.9838545481
732,848993.677121627
733,848600.3203340926
734,848349.6062429057
735,848510.8402580819
736,848465.7493263292
737,848463.8666757054
738,848507.7169313066
739,848353.729770544
740,848111.1339116899
741,848287.7395038527
742,847971.3237301537
743,848095.1581596303
744,847711.0106207626
745,847750.4699952513
746,847866.4447257472
747,847811.0468281532
748,847817.4974660567
749,847543.8037287476
